,DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
113,2020-05-17 01:30:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7615537.0
114,2020-05-17 01:30:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7172021.0
115,2020-05-17 01:30:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7219380.0
116,2020-05-17 01:30:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7041430.0
117,2020-05-17 01:30:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7192732.0
118,2020-05-17 01:30:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6535152.0
119,2020-05-17 01:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7110744.0
120,2020-05-17 01:30:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6284443.0
121,2020-05-17 01:30:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6328648.0
122,2020-05-17 01:30:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7190848.0
123,2020-05-17 01:30:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6197810.0
124,2020-05-17 01:30:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7181650.0
125,2020-05-17 01:30:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7124099.0
126,2020-05-17 01:30:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7029613.0
127,2020-05-17 01:30:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7051339.0
128,2020-05-17 01:30:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6795470.0
129,2020-05-17 01:30:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7020740.0
130,2020-05-17 01:30:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6352150.0
131,2020-05-17 01:30:00,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7128535.0
132,2020-05-17 01:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6271605.0
133,2020-05-17 01:45:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6196594.0
134,2020-05-17 01:45:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7000689.0
135,2020-05-17 01:45:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7615537.0
136,2020-05-17 01:45:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7172021.0
137,2020-05-17 01:45:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7219380.0
138,2020-05-17 01:45:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7041430.0
139,2020-05-17 01:45:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7192732.0
140,2020-05-17 01:45:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6535152.0
141,2020-05-17 01:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7110744.0
142,2020-05-17 01:45:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6284443.0
143,2020-05-17 01:45:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6328648.0
144,2020-05-17 01:45:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7190848.0
145,2020-05-17 01:45:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6197810.0
146,2020-05-17 01:45:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7181650.0
147,2020-05-17 01:45:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7124099.0
148,2020-05-17 01:45:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7029613.0
149,2020-05-17 01:45:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7051339.0
150,2020-05-17 01:45:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6795470.0
151,2020-05-17 01:45:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7020740.0
152,2020-05-17 01:45:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6352150.0
153,2020-05-17 01:45:00,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7128535.0
154,2020-05-17 02:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6271605.0
155,2020-05-17 02:00:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6196594.0
156,2020-05-17 02:00:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7000689.0
157,2020-05-17 02:00:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7615537.0
158,2020-05-17 02:00:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7172021.0
159,2020-05-17 02:00:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7219380.0
160,2020-05-17 02:00:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7041430.0
161,2020-05-17 02:00:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7192732.0
162,2020-05-17 02:00:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6535152.0
163,2020-05-17 02:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7110744.0
164,2020-05-17 02:00:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6284443.0
165,2020-05-17 02:00:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6328648.0
166,2020-05-17 02:00:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7190848.0
167,2020-05-17 02:00:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6197810.0
168,2020-05-17 02:00:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7181650.0
169,2020-05-17 02:00:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7124099.0
170,2020-05-17 02:00:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7029613.0
171,2020-05-17 02:00:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7051339.0
172,2020-05-17 02:00:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6795470.0
173,2020-05-17 02:00:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7020740.0
174,2020-05-17 02:00:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6352150.0
175,2020-05-17 02:00:00,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7128535.0
176,2020-05-17 02:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6271605.0
177,2020-05-17 02:15:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6196594.0
178,2020-05-17 02:15:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7000689.0
179,2020-05-17 02:15:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7615537.0
180,2020-05-17 02:15:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7172021.0
181,2020-05-17 02:15:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7219380.0
182,2020-05-17 02:15:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7041430.0
183,2020-05-17 02:15:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7192732.0
184,2020-05-17 02:15:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6535152.0
185,2020-05-17 02:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7110744.0
186,2020-05-17 02:15:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6284443.0
187,2020-05-17 02:15:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6328648.0
188,2020-05-17 02:15:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7190848.0
189,2020-05-17 02:15:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6197810.0
190,2020-05-17 02:15:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7181650.0
191,2020-05-17 02:15:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7124099.0
192,2020-05-17 02:15:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7029613.0
193,2020-05-17 02:15:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7051339.0
194,2020-05-17 02:15:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6795470.0
195,2020-05-17 02:15:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7020740.0
196,2020-05-17 02:15:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6352150.0
197,2020-05-17 02:15:00,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7128535.0
198,2020-05-17 02:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6271605.0
199,2020-05-17 02:30:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6196594.0
200,2020-05-17 02:30:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7000689.0
201,2020-05-17 02:30:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7615537.0
202,2020-05-17 02:30:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7172021.0
203,2020-05-17 02:30:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7219380.0
204,2020-05-17 02:30:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7041430.0
205,2020-05-17 02:30:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7192732.0
206,2020-05-17 02:30:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6535152.0
207,2020-05-17 02:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7110744.0
208,2020-05-17 02:30:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6284443.0
209,2020-05-17 02:30:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6328648.0
210,2020-05-17 02:30:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7190848.0
211,2020-05-17 02:30:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6197810.0
212,2020-05-17 02:30:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7181650.0
213,2020-05-17 02:30:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7124099.0
214,2020-05-17 02:30:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7029613.0
215,2020-05-17 02:30:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7051339.0
216,2020-05-17 02:30:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6795470.0
217,2020-05-17 02:30:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7020740.0
218,2020-05-17 02:30:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6352150.0
219,2020-05-17 02:30:00,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7128535.0
220,2020-05-17 02:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6271605.0
221,2020-05-17 02:45:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6196594.0
222,2020-05-17 02:45:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7000689.0
223,2020-05-17 02:45:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7615537.0
224,2020-05-17 02:45:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7172021.0
225,2020-05-17 02:45:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7219380.0
226,2020-05-17 02:45:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7041430.0
227,2020-05-17 02:45:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7192732.0
228,2020-05-17 02:45:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6535152.0
229,2020-05-17 02:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7110744.0
230,2020-05-17 02:45:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6284443.0
231,2020-05-17 02:45:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6328648.0
232,2020-05-17 02:45:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7190848.0
233,2020-05-17 02:45:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6197810.0
234,2020-05-17 02:45:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7181650.0
235,2020-05-17 02:45:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7124099.0
236,2020-05-17 02:45:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7029613.0
237,2020-05-17 02:45:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7051339.0
238,2020-05-17 02:45:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6795470.0
239,2020-05-17 02:45:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7020740.0
240,2020-05-17 02:45:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6352150.0
241,2020-05-17 02:45:00,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7128535.0
242,2020-05-17 03:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6271605.0
243,2020-05-17 03:00:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6196594.0
244,2020-05-17 03:00:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7000689.0
245,2020-05-17 03:00:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7615537.0
246,2020-05-17 03:00:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7172021.0
247,2020-05-17 03:00:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7219380.0
248,2020-05-17 03:00:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7041430.0
249,2020-05-17 03:00:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7192732.0
250,2020-05-17 03:00:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6535152.0
251,2020-05-17 03:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7110744.0
252,2020-05-17 03:00:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6284443.0
253,2020-05-17 03:00:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6328648.0
254,2020-05-17 03:00:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7190848.0
255,2020-05-17 03:00:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6197810.0
256,2020-05-17 03:00:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7181650.0
257,2020-05-17 03:00:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7124099.0
258,2020-05-17 03:00:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7029613.0
259,2020-05-17 03:00:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7051339.0
260,2020-05-17 03:00:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6795470.0
261,2020-05-17 03:00:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7020740.0
262,2020-05-17 03:00:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6352150.0
263,2020-05-17 03:00:00,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7128535.0
264,2020-05-17 03:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6271605.0
